Domain Model env_id run task steps success_rate reward
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 990000 0.88 -2.4219999999999957
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1000000 0.91 -2.0409999999999924
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1010000 0.88 -1.154000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1020000 0.89 -1.7469999999999977
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1030000 0.92 -0.687999999999999
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1040000 0.93 -0.6719999999999965
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1050000 0.93 -0.4209999999999988
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1060000 0.92 -0.599999999999999
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1070000 0.89 -2.0069999999999952
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1080000 0.93 0.01699999999999897
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1090000 0.93 -0.7729999999999967
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1100000 0.89 -2.0379999999999954
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1110000 0.91 -0.8709999999999993
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1120000 0.88 -1.0170000000000021
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1130000 0.88 -1.0960000000000019
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1140000 0.94 0.2959999999999991
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1150000 0.9 -0.7300000000000021
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1160000 0.89 -1.2359999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1170000 0.89 -0.8600000000000019
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1180000 0.93 0.049999999999998934
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1190000 0.94 0.16999999999999915
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1200000 0.95 0.07000000000000146
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1210000 0.94 -0.13999999999999854
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 1220000 0.92 -0.17800000000000135
